task_id,demo,T,rho
1,demo_49,106,0.6232863944378668
1,demo_5,99,0.8707359307359307
1,demo_6,112,0.6384921584036629
1,demo_7,92,0.8073609420032981
1,demo_8,101,0.6948048922539313
1,demo_9,94,0.8166094715168154
2,demo_0,93,0.6934887052012771
2,demo_1,130,0.7963921397260648
2,demo_10,104,0.5642483729862371
2,demo_11,99,0.7344712430426715
2,demo_12,90,0.6169239000699674
2,demo_13,93,0.7614962251201096
2,demo_14,100,0.5744494449444945
2,demo_15,116,0.8605620266789682
2,demo_16,92,0.7567005224789236
2,demo_17,114,0.6952674105425164
2,demo_18,129,0.8269342576028623
2,demo_19,115,0.7110865619821668
2,demo_2,87,0.7492709776190128
2,demo_20,104,0.729040862050571
2,demo_21,101,0.825055329062318
2,demo_22,101,0.7946301688992428
2,demo_23,120,0.6598027640808388
2,demo_24,121,0.550352255791898
2,demo_25,100,0.8894929492949294
2,demo_26,104,0.7570468366584874
2,demo_27,100,0.6527332733273327
2,demo_28,114,0.8120167675826736
2,demo_29,146,0.4979225511650102
2,demo_3,123,0.7216919683739409
2,demo_30,100,0.6817401740174015
2,demo_31,93,0.6767031720927456
2,demo_32,97,0.7411108773406269
2,demo_33,106,0.5855606217094491
2,demo_34,122,0.7768694175222473
2,demo_35,101,0.797344205008736
2,demo_36,105,0.587300435413643
2,demo_37,92,0.41286623614814355
2,demo_38,105,0.8315156541571637
2,demo_39,102,0.7038637044743881
2,demo_4,105,0.6716981132075471
2,demo_40,110,0.6787412934201925
2,demo_41,127,0.7696850393700786
2,demo_42,137,0.4707749173931712
2,demo_43,92,0.6624385432239569
2,demo_44,90,0.7828538502695807
2,demo_45,128,0.7351160501739608
2,demo_46,142,0.7770620150002828
2,demo_47,107,-0.0440937322439703
2,demo_48,92,0.677835488494675
2,demo_49,116,0.832130088801753
2,demo_5,93,0.7137805496702575
2,demo_6,116,0.6660515895898206
2,demo_7,113,0.909316987158161
2,demo_8,107,0.9001841728873999
2,demo_9,100,0.6718151815181518
3,demo_0,170,0.12565751308309062
3,demo_1,187,0.3757666291074988
3,demo_13,190,0.06569040402052252
3,demo_14,178,0.24644946586391103
3,demo_15,185,0.22323262954399
3,demo_17,177,0.29795623344471184
3,demo_18,184,0.05822850648224846
3,demo_19,196,0.15466375538891855
3,demo_20,185,0.42735112391493885
3,demo_21,170,0.04154469012768608
3,demo_23,200,0.27627840696017403
3,demo_25,188,0.030541423532662575
3,demo_27,184,0.2897632486370904
3,demo_29,202,0.35147750493011215
3,demo_3,199,0.3951256281407035
3,demo_30,199,0.39384498248819855
3,demo_32,199,0.10079031521242578
3,demo_33,203,0.23732825325418663
3,demo_34,198,0.20224101587772736
3,demo_35,186,0.07018821478024515
3,demo_38,183,0.2163711199705498
3,demo_39,184,0.32287954383464
3,demo_40,187,0.07444239316741234
3,demo_41,178,0.17100334174176984
3,demo_42,204,-0.2476567414181821
3,demo_43,194,0.05627822313896775
3,demo_44,195,0.25018045283141005
3,demo_46,190,0.4810656659099757
3,demo_5,176,0.10226282192383887
3,demo_6,178,-0.05247736797141061
3,demo_7,202,0.273645429391112
3,demo_8,184,0.0027200400685789138
3,demo_9,173,0.15763613018064165
4,demo_0,91,0.8240802675585285
4,demo_1,110,0.712084394653202
4,demo_10,88,0.7065795498573493
4,demo_11,105,0.6687849885963092
4,demo_12,98,0.7464695343929512
4,demo_13,103,0.6656983528622841
4,demo_14,101,0.6094234129295283
4,demo_15,105,0.7193759071117561
4,demo_16,97,0.6659872711971385
4,demo_17,90,0.663201218257398
4,demo_18,105,0.6360252954592577
4,demo_19,119,0.6133527987466173
4,demo_2,99,0.6929993815708101
4,demo_20,100,0.6143774377437743
4,demo_21,105,0.6663798465685259
4,demo_22,109,0.5425354462051709
4,demo_23,91,0.6009237139671922
4,demo_24,108,0.6438976059142396
4,demo_25,103,0.612408294161578
4,demo_26,93,0.7252245531318073
4,demo_27,99,0.6698206555349413
4,demo_28,91,0.595461060678452
4,demo_29,90,0.7074371321562332
4,demo_3,123,0.5811868800866751
4,demo_30,103,0.6211395685981638
4,demo_31,102,0.7289243487455542
4,demo_32,100,0.6817761776177618
4,demo_33,112,0.6848412888235897
4,demo_34,142,0.38006793925283594
4,demo_35,96,0.6072300596852958
4,demo_36,97,0.7053045444982116
4,demo_37,99,0.8313048855905998
4,demo_38,87,0.741579791499599
4,demo_39,98,0.6073293422336131
4,demo_4,86,0.6273975187508845
4,demo_40,97,0.639622343782874
4,demo_41,104,0.5402645897791529
4,demo_42,95,0.5984322508398657
4,demo_43,96,0.5628187737384699
4,demo_44,90,0.5493046438069482
4,demo_45,93,0.570424636686461
4,demo_46,148,0.528628066499591
4,demo_47,120,0.49814570456281676
4,demo_48,98,0.6508489056353562
4,demo_49,98,0.6482859310547086
4,demo_5,96,0.7669424850786761
4,demo_6,102,0.6650061351080853
4,demo_7,106,0.6492027105322821
4,demo_8,96,0.6640667390124796
4,demo_9,110,0.681121655433582
5,demo_0,155,0.8150430214946344
5,demo_1,128,0.4704209393883904
5,demo_11,144,0.6285949682501407
5,demo_12,142,0.916176122349332
5,demo_13,151,0.8976263506448239
5,demo_14,178,0.8501865566441722
5,demo_15,136,0.7613711177901817
5,demo_17,134,0.875250314841831
5,demo_18,167,0.8904918218640173
5,demo_19,163,0.8362040777871991
5,demo_2,125,0.9169523809523809
5,demo_20,175,0.8894760412001793
5,demo_21,149,0.21861418465445315
5,demo_22,147,0.7464544499769549
5,demo_23,129,0.8306127012522363
5,demo_24,169,0.3784346874844613
5,demo_25,153,0.6732372374787234
5,demo_26,145,0.9398874193040465
5,demo_28,147,0.6654224814694482
5,demo_29,136,0.9628118887457658
5,demo_3,200,0.854337358433961
5,demo_30,142,0.9171317145545496
5,demo_31,135,0.8893083601599845
5,demo_32,115,0.4871301191509509
5,demo_33,126,0.9044499437570305
5,demo_34,154,0.7528541035182402
5,demo_35,169,0.93025955944508
5,demo_36,145,0.5774996063612029
5,demo_37,203,0.8248089949533928
5,demo_38,134,0.35863539445629
5,demo_39,146,0.5748353947152787
5,demo_4,193,0.901309024624753
5,demo_40,128,0.723419474455228
5,demo_41,188,0.8060038973681026
5,demo_42,130,0.629938958609294
5,demo_43,182,0.8712670356543194
5,demo_44,143,0.8042573623559539
5,demo_45,132,0.9662567243925219
5,demo_46,138,0.6333789204751716
5,demo_47,141,0.7719465730553533
5,demo_48,183,0.8337197371409776
5,demo_49,118,0.6192229173286004
5,demo_5,117,0.9087802904284492
5,demo_6,154,0.6292860839350404
5,demo_7,123,0.6403309643884383
5,demo_8,139,0.9214039948165691
5,demo_9,146,0.7623437093306856
6,demo_0,92,0.9622088990952947
6,demo_1,113,0.8048522855812097
6,demo_10,107,0.8812182840572895
6,demo_11,98,0.4211502782931354
6,demo_12,136,0.8956204379562043
6,demo_13,96,0.8852821486706456
6,demo_14,106,0.8596165957125224
6,demo_15,86,0.9042407660738713
6,demo_16,105,0.828343354758449
6,demo_17,107,0.8419345990321128
6,demo_18,96,0.5836272381985893
6,demo_19,92,0.902963796371931
6,demo_2,103,0.6526051047752932
6,demo_20,109,0.8930219627467335
6,demo_21,169,0.6672094873452341
6,demo_22,95,0.9503079507278834
6,demo_23,152,0.8936296721546756
6,demo_24,104,0.9133788541555532
6,demo_25,108,0.8280983547210076
6,demo_26,147,0.8392658803617707
6,demo_27,113,0.9240967462905052
6,demo_28,95,0.8847284434490481
6,demo_29,104,0.9329350261389097
6,demo_3,104,0.930001066894271
6,demo_30,95,0.8012877939529676
6,demo_31,95,0.8876819708846585
6,demo_32,85,0.871154973617354
6,demo_33,111,0.6910933660933659
6,demo_34,107,0.9135465036540684
6,demo_35,96,0.8347802495930549
6,demo_36,94,0.9359895965032693
6,demo_37,96,0.8237384698860554
6,demo_38,103,0.9355972411369327
6,demo_39,131,0.9153686008647841
6,demo_4,94,0.9351081891413502
6,demo_40,135,0.8496439371768609
6,demo_41,90,0.9198254928592006
6,demo_42,112,0.7539549663443469
6,demo_43,104,0.8341939613784275
6,demo_44,99,0.9139393939393938
6,demo_45,113,0.8479689267416329
6,demo_46,114,0.8564711123711549
6,demo_47,110,0.9405811148930415
6,demo_48,135,0.8799970734562481
6,demo_49,102,0.9207242254779446
6,demo_5,92,0.9175901237612316
6,demo_6,110,0.8082365935576945
6,demo_7,95,0.7977183650615901
6,demo_8,99,0.4579468150896723
6,demo_9,95,0.9324328107502801
7,demo_0,80,0.7846929207688701
7,demo_1,96,0.9360146500271296
7,demo_10,97,0.8516857774037448
7,demo_11,88,0.8693776196682049
7,demo_12,103,0.8864055704432632
7,demo_13,90,0.9525208873523481
7,demo_14,89,0.876166155941437
7,demo_15,99,0.9366481137909709
7,demo_16,91,0.5830705526357701
7,demo_17,86,0.8880513231756215
7,demo_18,77,0.9282296650717703
7,demo_19,81,0.8149503161698284
7,demo_2,89,0.8950629894450121
7,demo_20,85,0.6111979675591167
7,demo_21,88,0.8468176534817374
7,demo_22,79,0.7612950340798442
7,demo_23,92,0.8568654347055469
7,demo_24,92,0.7411648659895503
7,demo_25,90,0.7454665185002263
7,demo_26,85,0.9176470588235295
7,demo_27,100,0.6214221422142214
7,demo_28,95,0.9012737961926093
7,demo_29,96,0.9324470971242539
7,demo_3,86,0.5470918439549035
7,demo_30,95,0.8124860022396416
7,demo_31,81,0.9827009936766035
7,demo_32,85,0.8158882157514169
7,demo_33,79,0.7151655306718598
7,demo_34,75,0.8901564722617353
7,demo_35,86,0.9426010660880231
7,demo_36,84,0.9106353682174405
7,demo_37,85,0.946609341410983
7,demo_38,90,0.6013170350249002
7,demo_39,93,0.8781146489212496
7,demo_4,93,0.5733042881441913
7,demo_40,96,0.8872219207813348
7,demo_41,96,0.8884970157352142
7,demo_42,87,0.8861996063279142
7,demo_43,93,0.8905135627107515
7,demo_44,119,0.898191140863125
7,demo_45,79,0.7955939629990263
7,demo_46,93,0.9107606457581092
7,demo_47,77,0.8836426731163574
7,demo_48,85,0.9716630838381866
7,demo_49,90,0.7678231880479071
7,demo_5,92,0.9274232079281168
7,demo_6,94,0.749521366903876
7,demo_7,96,0.9469207813347803
7,demo_8,86,0.733308174913911
7,demo_9,77,0.8048267521951731
8,demo_0,90,0.6705436885212165
8,demo_1,88,0.8894896269944702
8,demo_10,112,0.7160624594252912
8,demo_11,85,0.9019933554817275
8,demo_12,88,0.9158712267972245
8,demo_13,98,0.9389093969359064
8,demo_14,87,0.8819895020777136
8,demo_15,84,0.8866862407613648
8,demo_16,95,0.8272116461366181
8,demo_17,88,0.836532704025924
8,demo_18,93,0.7809226821043835
8,demo_19,95,0.906858902575588
8,demo_2,92,0.8746050583357735
8,demo_20,95,0.8115481522956328
8,demo_21,106,0.9322769982618334
8,demo_22,80,0.7274027191748711
8,demo_23,107,0.9698074021826447
8,demo_24,90,0.8967279911100134
8,demo_25,103,0.8565105653912051
8,demo_26,96,0.889636462289745
8,demo_27,87,0.8593169060290149
8,demo_28,87,0.8973171976379674
8,demo_29,103,0.4668211571409744
8,demo_3,94,0.8734241231080446
8,demo_30,103,0.8848460220533322
8,demo_31,97,0.9258757626762044
8,demo_32,92,0.8894317463742429
8,demo_33,86,0.9380159441483088
8,demo_34,92,0.8758842840189264
8,demo_35,94,0.8206986237040782
8,demo_36,79,0.9434031158714704
8,demo_37,96,0.783179598480738
8,demo_38,106,0.8493991989319092
8,demo_39,83,0.954242055329331
8,demo_4,80,0.9234646038443507
8,demo_40,90,0.6232127423138659
8,demo_41,90,0.8795571469728772
8,demo_42,103,0.8285045907832888
8,demo_43,126,0.8718860142482191
8,demo_44,89,0.5747531494722508
8,demo_45,109,0.9036789917523864
8,demo_46,79,0.9163096397273612
8,demo_47,93,0.8543910954611917
8,demo_48,90,0.8750298390747828
8,demo_49,89,0.8811882873680629
8,demo_5,89,0.6669731018045626
8,demo_6,105,0.7857142857142857
8,demo_7,92,0.9211812030886364
8,demo_8,84,0.9090209577807028
8,demo_9,90,0.8870477836769971
9,demo_1,174,0.6775511831202483
9,demo_10,157,0.5782802069291789
9,demo_11,148,0.640634196722404
9,demo_12,177,0.6543450598154464
9,demo_13,155,0.4429377074538365
9,demo_14,199,0.7141114664230241
9,demo_15,149,0.7350843460910575
9,demo_16,163,0.7495746532107448
9,demo_18,184,0.5550531462759724
9,demo_19,170,0.752190081887629
9,demo_2,184,0.552971431873784
9,demo_20,182,0.6041726591495634
9,demo_21,153,0.49820615895216624
9,demo_22,155,0.666868615255712
9,demo_23,204,0.6272031436628478
9,demo_24,152,0.7493251047369105
9,demo_25,172,0.7336418071661207
9,demo_26,152,0.6961741127263035
9,demo_27,177,0.6537932168764392
9,demo_28,170,0.73075884978719
9,demo_29,160,0.7109428102660259
9,demo_30,155,0.7771944001117538
9,demo_31,192,0.5696023112606137
9,demo_32,173,0.5947847087344889
9,demo_33,179,0.5883288347665976
9,demo_34,151,0.5632310909724642
9,demo_35,158,0.46116505592834356
9,demo_36,153,0.5730536233632209
9,demo_37,162,0.6006949295826329
9,demo_38,167,0.6093123563544168
9,demo_39,164,0.7792036782609878
9,demo_4,158,0.6623519264207229
9,demo_40,177,0.7502661830646977
9,demo_41,169,0.6356372134652678
9,demo_42,138,0.8481925345157069
9,demo_43,179,0.7386709350741739
9,demo_44,173,0.6286486411317799
9,demo_45,189,0.41273929504612594
9,demo_47,196,0.6813919945174478
9,demo_48,149,0.5606566297841467
9,demo_49,164,0.5623413545903445
9,demo_5,170,0.5776430285599136
9,demo_6,152,0.6316438740013257
9,demo_7,156,0.6344170314994231
9,demo_8,201,0.6220127087335598
9,demo_9,169,0.294532842722888
